,Neighborhood,Latitude,Longitude,VenueName,VenueLatitude,VenueLongitude,VenueCategory
1311,"Guruwar Peth, Pune",18.50577000000004,73.86142000000007,Hotel Gandharva,18.522570513504427,73.84906588085734,Indian Restaurant
1312,"Guruwar Peth, Pune",18.50577000000004,73.86142000000007,Starbucks,18.52253776359269,73.84103656012874,Coffee Shop
1313,"Guruwar Peth, Pune",18.50577000000004,73.86142000000007,By The Way,18.525058508695786,73.84154053093603,Italian Restaurant
1314,"Guruwar Peth, Pune",18.50577000000004,73.86142000000007,Shabree,18.52459075247133,73.8416670504523,Indian Restaurant
1315,"Guruwar Peth, Pune",18.50577000000004,73.86142000000007,Cocoberry,18.520363094135984,73.84116377766922,Frozen Yogurt Shop
1316,"Guruwar Peth, Pune",18.50577000000004,73.86142000000007,Deccan Gymkhana Club,18.515179330336036,73.84052753448486,Gym / Fitness Center
1317,"Guruwar Peth, Pune",18.50577000000004,73.86142000000007,Subway,18.524296132510756,73.84133703465648,Sandwich Place
1318,"Guruwar Peth, Pune",18.50577000000004,73.86142000000007,Sharvaree,18.524576447398676,73.84164666107726,Indian Restaurant
1319,"Guruwar Peth, Pune",18.50577000000004,73.86142000000007,Darshan foods,18.51402082342707,73.84097794716021,Vegetarian / Vegan Restaurant
1320,"Guruwar Peth, Pune",18.50577000000004,73.86142000000007,Top In Town,18.515419965563137,73.84175779790851,Restaurant
1321,"Guruwar Peth, Pune",18.50577000000004,73.86142000000007,Katakirr Misal,18.51137166374587,73.8336714487756,Snack Place
1322,"Guruwar Peth, Pune",18.50577000000004,73.86142000000007,Chinese Room Oriental,18.5104821947705,73.83478848816188,Chinese Restaurant
1323,"Guruwar Peth, Pune",18.50577000000004,73.86142000000007,Woodlands Family Resto Bar,18.508078182054433,73.8347448816268,Gastropub
1324,"Guruwar Peth, Pune",18.50577000000004,73.86142000000007,Champion Sports,18.516327890618015,73.84169096663962,Sporting Goods Shop
1325,"Guruwar Peth, Pune",18.50577000000004,73.86142000000007,"Barista, FC Road",18.51909106888451,73.84147846395688,Café
1326,"Guruwar Peth, Pune",18.50577000000004,73.86142000000007,Cream California,18.519603551759623,73.84128340271279,Dessert Shop
1327,"Guruwar Peth, Pune",18.50577000000004,73.86142000000007,Sarovar,18.515991059013285,73.84172211306785,Bar
1328,"Guruwar Peth, Pune",18.50577000000004,73.86142000000007,Mmyra Lounge,18.522252047437274,73.8410116392219,Hookah Bar
1329,"Guruwar Peth, Pune",18.50577000000004,73.86142000000007,Venky's Xprs,18.521528849674343,73.84106106094669,Burger Joint
1330,"Guruwar Peth, Pune",18.50577000000004,73.86142000000007,Rolla Costa,18.5246486725534,73.84145819340506,Restaurant
1331,"Guruwar Peth, Pune",18.50577000000004,73.86142000000007,Dunkin',18.523475723661022,73.84122001442189,Donut Shop
1332,"Guruwar Peth, Pune",18.50577000000004,73.86142000000007,Horn OK Please,18.5184227804663,73.84168248421332,Indian Restaurant
1333,"Guruwar Peth, Pune",18.50577000000004,73.86142000000007,Cafe Coffee Day,18.481000579367915,73.8629802780812,Café
1334,"Guruwar Peth, Pune",18.50577000000004,73.86142000000007,Kalinga Restaurant,18.508041159540387,73.83519466592493,Indian Restaurant
1335,"Guruwar Peth, Pune",18.50577000000004,73.86142000000007,Cafe Coffee Day,18.525053674327946,73.84151370702703,Coffee Shop
1336,"Guruwar Peth, Pune",18.50577000000004,73.86142000000007,Domino's Pizza,18.496379895360494,73.8387044212696,Pizza Place
1337,"Guruwar Peth, Pune",18.50577000000004,73.86142000000007,Reshma Bhurji,18.511800234971624,73.8374287441962,Snack Place
1338,"Guruwar Peth, Pune",18.50577000000004,73.86142000000007,Cafe Coffee Day,18.510799,73.838572,Café
1339,"Guruwar Peth, Pune",18.50577000000004,73.86142000000007,The Grand Malhar,18.480802449464502,73.8622337266806,Seafood Restaurant
1340,"Guruwar Peth, Pune",18.50577000000004,73.86142000000007,Pappu pan,18.480759214979404,73.8661910082023,Smoke Shop
1341,"Guruwar Peth, Pune",18.50577000000004,73.86142000000007,President Hotel Pune,18.512700647526692,73.83705969608941,Hotel
1342,"Guruwar Peth, Pune",18.50577000000004,73.86142000000007,Amrapali Restaurant - Pure Veg,18.519373652662015,73.84168928567068,Indian Restaurant
1343,"Guruwar Peth, Pune",18.50577000000004,73.86142000000007,Cafe Coffee Day,18.522245141196017,73.8409677565661,Coffee Shop
1344,"Guruwar Peth, Pune",18.50577000000004,73.86142000000007,Kadhai,18.521520804203057,73.84109133649697,Indian Restaurant
1345,"Guruwar Peth, Pune",18.50577000000004,73.86142000000007,Baker's Basket,18.517764707404258,73.84064122145718,Bakery
1346,"Guruwar Peth, Pune",18.50577000000004,73.86142000000007,Chaitanya Paratha,18.52414818447426,73.84159814225599,Indian Restaurant
1347,"Guruwar Peth, Pune",18.50577000000004,73.86142000000007,Rumaani,18.522823077409925,73.84098740953503,Restaurant
1348,"Guruwar Peth, Pune",18.50577000000004,73.86142000000007,Peppinos Sandwichs And More,18.51853911226199,73.84151513282426,Juice Bar
1349,"Guruwar Peth, Pune",18.50577000000004,73.86142000000007,Multi Spice,18.501569760214604,73.83458174522859,Indian Restaurant
1350,"Guruwar Peth, Pune",18.50577000000004,73.86142000000007,Cafe Paradise,18.51286873676579,73.83988203563321,Café
1351,"Guruwar Peth, Pune",18.50577000000004,73.86142000000007,Olent,18.524552,73.841829,Seafood Restaurant
1352,"Guruwar Peth, Pune",18.50577000000004,73.86142000000007,Hotel Swami,18.508048402249955,73.83502597863038,Indian Restaurant
1353,Hadapsar,18.502460000000042,73.92716000000007,Natural's Ice Cream,18.51020166635732,73.93138583545058,Ice Cream Shop
1354,Hadapsar,18.502460000000042,73.92716000000007,Amanora Town Centre,18.518746802768312,73.93520426899276,Shopping Mall
1355,Hadapsar,18.502460000000042,73.92716000000007,Crazy Noodles,18.518635834417463,73.93601579234219,Chinese Restaurant
1356,Hadapsar,18.502460000000042,73.92716000000007,"Abs Sports Club, Magarpatta",18.51086075158698,73.92617480840028,Gym
1357,Hadapsar,18.502460000000042,73.92716000000007,Cinepolis VIP,18.519123836288394,73.93129490307122,Multiplex
1358,Hadapsar,18.502460000000042,73.92716000000007,Spaghetti Kitchen,18.51872114361258,73.93476261113675,Italian Restaurant
1359,Hadapsar,18.502460000000042,73.92716000000007,INOX,18.518703102205514,73.93599029674462,Multiplex
1360,Hadapsar,18.502460000000042,73.92716000000007,Marrakesh,18.50943021158525,73.92829586774526,Middle Eastern Restaurant
1361,Hadapsar,18.502460000000042,73.92716000000007,Starbucks,18.518861437466494,73.93466537188995,Coffee Shop
1362,Hadapsar,18.502460000000042,73.92716000000007,Cafe Coffee Day - The Lounge,18.519157093878366,73.93088157343398,Coffee Shop
1363,Hadapsar,18.502460000000042,73.92716000000007,Dario's Espresso,18.51868872294623,73.93604239004564,Italian Restaurant
1364,Hadapsar,18.502460000000042,73.92716000000007,Barbeque Nation,18.518691819954878,73.93589626933263,BBQ Joint
1365,Hadapsar,18.502460000000042,73.92716000000007,Cinépolis Megaplex,18.519138916151608,73.93126122437297,Multiplex
1366,Hadapsar,18.502460000000042,73.92716000000007,Croma,18.506491338923457,73.90779204263444,Electronics Store
1367,Hadapsar,18.502460000000042,73.92716000000007,Mainland China,18.518563534502544,73.9351726958475,Chinese Restaurant
1368,Hadapsar,18.502460000000042,73.92716000000007,Mad Over Donuts,18.518776625643696,73.93416574532803,Donut Shop
1369,Hadapsar,18.502460000000042,73.92716000000007,Rolls Mania,18.50960910109352,73.92854732879618,Fast Food Restaurant
1370,Hadapsar,18.502460000000042,73.92716000000007,Gold's Gym,18.521173399438155,73.92655389331667,Gym
1371,Hadapsar,18.502460000000042,73.92716000000007,Dunkin',18.518852647453862,73.93314339428333,Donut Shop
1372,Hadapsar,18.502460000000042,73.92716000000007,Destination Center,18.510255282208067,73.92672300338745,Plaza
1373,Hadapsar,18.502460000000042,73.92716000000007,Quiznos Sub,18.519117013024953,73.93108249767319,Sandwich Place
1374,Hadapsar,18.502460000000042,73.92716000000007,Zambar,18.518637077900113,73.93512246586336,Indian Restaurant
1375,Hadapsar,18.502460000000042,73.92716000000007,Wah Marathi,18.519126435097398,73.93141038421493,Indian Restaurant
1376,Hadapsar,18.502460000000042,73.92716000000007,blue shack,18.528148721368964,73.9188210101176,Restaurant
1377,Hadapsar,18.502460000000042,73.92716000000007,Cafe Coffee Day,18.512372428353604,73.92869493017156,Coffee Shop
1378,Hadapsar,18.502460000000042,73.92716000000007,Diamond Bakery,18.50162781614905,73.90206920358732,Breakfast Spot
1379,Hadapsar,18.502460000000042,73.92716000000007,TJs Brew Works,18.518384055649694,73.93545312065524,Brewery
1380,Hadapsar,18.502460000000042,73.92716000000007,Central,18.518611280813023,73.93391837759341,Department Store
1381,Hadapsar,18.502460000000042,73.92716000000007,Agent Jacks Bar,18.518639069952634,73.9348133772197,Bar
1382,Hadapsar,18.502460000000042,73.92716000000007,Hoppipola,18.518713198386607,73.93531890090146,Bar
1383,Hadapsar,18.502460000000042,73.92716000000007,Domino's Pizza,18.506,73.928,Pizza Place
1384,Hadapsar,18.502460000000042,73.92716000000007,Starbucks Coffee: A Tata Alliance,18.519106181534198,73.93141926770566,Coffee Shop
1385,Hadapsar,18.502460000000042,73.92716000000007,Cafe Mangii,18.518494992135164,73.93491569133691,Italian Restaurant
1386,Hadapsar,18.502460000000042,73.92716000000007,Mad Over Donuts,18.518764807078284,73.93432978721265,Donut Shop
1387,Hadapsar,18.502460000000042,73.92716000000007,Dunkin',18.518824058941494,73.93411929868674,Donut Shop
1388,Hadapsar,18.502460000000042,73.92716000000007,Haagen-Dazs,18.518804236596463,73.93392220504848,Ice Cream Shop
1389,Hadapsar,18.502460000000042,73.92716000000007,Bread Story,18.5097106101377,73.92832694711112,Bakery
1390,Hadapsar,18.502460000000042,73.92716000000007,City Cafe,18.509278594665957,73.92837524414062,Fast Food Restaurant
1391,Hadapsar,18.502460000000042,73.92716000000007,Fresco,18.518642909986795,73.93505110013005,Mediterranean Restaurant
1392,Hadapsar,18.502460000000042,73.92716000000007,Baker Street,18.518780066308135,73.93423727965319,Café
1393,Hadapsar,18.502460000000042,73.92716000000007,Asia Seven,18.518678478784366,73.93505501417857,Chinese Restaurant
1394,Hadapsar,18.502460000000042,73.92716000000007,Lifestyle,18.51898490181258,73.93108823836268,Clothing Store
1395,Hadapsar,18.502460000000042,73.92716000000007,Cuba Libre: Cuban Pub,18.51922007348206,73.93242655510726,Pub
1396,Hadapsar,18.502460000000042,73.92716000000007,Subway,18.51864171904437,73.93607715219899,Sandwich Place
1397,Hadapsar,18.502460000000042,73.92716000000007,Kokkita,18.502177,73.937133,Indian Restaurant
1398,Hadapsar,18.502460000000042,73.92716000000007,Pizza Hut,18.50559652776683,73.90111713712467,Pizza Place
1399,Hadapsar,18.502460000000042,73.92716000000007,Domino's Pizza,18.498593241595366,73.90047243174655,Pizza Place
1400,Hadapsar,18.502460000000042,73.92716000000007,Subway,18.519031806165117,73.93072083389279,Sandwich Place
1401,Hadapsar,18.502460000000042,73.92716000000007,Cafe Coffee Day,18.518756479814108,73.9342283700502,Coffee Shop
1402,Hadapsar,18.502460000000042,73.92716000000007,Deccan Harvest,18.514182537537568,73.92750318401147,Indian Restaurant
1403,Hadapsar,18.502460000000042,73.92716000000007,McDonald's,18.519093641363643,73.93257466661993,Fast Food Restaurant
1404,Hadapsar,18.502460000000042,73.92716000000007,Reliance Mart,18.5023642256444,73.9007235115503,Shopping Mall
1405,Hadapsar,18.502460000000042,73.92716000000007,Amoeba,18.51853606759896,73.93577449783876,Casino
1406,Hadapsar,18.502460000000042,73.92716000000007,Vaibhavi Food Court,18.510084839876335,73.92801482361769,Indian Restaurant
1407,Hadapsar,18.502460000000042,73.92716000000007,Burgs,18.51869872304549,73.9360433964115,Burger Joint
1408,Hadapsar,18.502460000000042,73.92716000000007,Chinese In Box,18.509660331526515,73.92842796146121,Chinese Restaurant
1409,Hadapsar,18.502460000000042,73.92716000000007,Seasons Mall,18.51912190054771,73.9312661077869,Shopping Mall
1410,Hadapsar,18.502460000000042,73.92716000000007,Club Palazo,18.50341685156337,73.9006295152163,Nightclub
1411,Hadapsar,18.502460000000042,73.92716000000007,Sai Sagar,18.495730426418017,73.90014858589889,Indian Restaurant
1412,Hadapsar,18.502460000000042,73.92716000000007,Pizza Hut,18.5185975718451,73.93533619567934,Pizza Place
1413,Hadapsar,18.502460000000042,73.92716000000007,Punjabi Rasoi,18.50965378943666,73.9283382734881,Indian Restaurant
1414,Hadapsar,18.502460000000042,73.92716000000007,Noble Hospital Tapri,18.505216633822968,73.92756789922714,Snack Place
1415,Hadapsar,18.502460000000042,73.92716000000007,Jayantikaka,18.500166291387277,73.9439928786064,Indian Restaurant
1416,Hadapsar,18.502460000000042,73.92716000000007,@home,18.515830433530347,73.93706560134888,Furniture / Home Store
1417,Hadapsar,18.502460000000042,73.92716000000007,"Big Bazaar, Amanora",18.518759218139582,73.93603251630282,Department Store
1418,Hadapsar,18.502460000000042,73.92716000000007,"Rajdhani Thali - Amanora Town Centre, Pune",18.5186968392021,73.9360079467861,Indian Restaurant
1419,Hadapsar,18.502460000000042,73.92716000000007,Inox,18.505607179655673,73.90118842833505,Multiplex
1420,Hadapsar,18.502460000000042,73.92716000000007,Khadki Chaupati,18.511163885304107,73.90697584676509,Food Truck
1421,Hadapsar,18.502460000000042,73.92716000000007,Fern Amanora,18.517506,73.942675,Resort
1422,Hadapsar,18.502460000000042,73.92716000000007,Bagicha Corner,18.502481423029238,73.90080948423318,Dessert Shop
1423,Hadapsar,18.502460000000042,73.92716000000007,Delicia,18.488756728360755,73.9507835427282,Fast Food Restaurant
1424,Hinjawadi,18.591420000000028,73.73895000000005,Little Italy,18.59151274236633,73.74366780400008,Italian Restaurant
1425,Hinjawadi,18.591420000000028,73.73895000000005,Mezza 9,18.594147893142274,73.7345739256971,Mexican Restaurant
1426,Hinjawadi,18.591420000000028,73.73895000000005,MoMo Cafe,18.591649917117625,73.74701112681768,Indian Restaurant
1427,Hinjawadi,18.591420000000028,73.73895000000005,Courtyard by Marriott,18.5915911,73.7468775,Hotel
1428,Hinjawadi,18.591420000000028,73.73895000000005,Natural Ice Cream,18.59119169262836,73.75243955724582,Ice Cream Shop
1429,Hinjawadi,18.591420000000028,73.73895000000005,The Gateway HOTEL,18.591914007855575,73.7448765876003,Hotel
1430,Hinjawadi,18.591420000000028,73.73895000000005,Mainland China,18.591142286156536,73.74764190469449,Chinese Restaurant
1431,Hinjawadi,18.591420000000028,73.73895000000005,Sayaji,18.59953540618991,73.7549952061101,Hotel
1432,Hinjawadi,18.591420000000028,73.73895000000005,Food Street (Opp Symbiosis/I2IT),18.592693558984053,73.74208268396602,Food Truck
1433,Hinjawadi,18.591420000000028,73.73895000000005,D Mart,18.591394831323328,73.7443236838029,Department Store
1434,Hinjawadi,18.591420000000028,73.73895000000005,Accenture Services Pvt. Ltd.,18.580927,73.736885,IT Services
1435,Hinjawadi,18.591420000000028,73.73895000000005,Lemon Tree Hotel,18.585771417876245,73.73427830550241,Hotel
1436,Hinjawadi,18.591420000000028,73.73895000000005,Barbeque Nation,18.599389591869766,73.75509038587762,BBQ Joint
1437,Hinjawadi,18.591420000000028,73.73895000000005,Fortune Inn Exotica,18.590988146970982,73.7481201103472,Hotel
1438,Hinjawadi,18.591420000000028,73.73895000000005,Tamanna Executive,18.586156349513097,73.73493889939796,Motel
1439,Hinjawadi,18.591420000000028,73.73895000000005,Chai Tapri - I2IT / Symbiosis,18.585382449235283,73.736811876297,Snack Place
1440,Hinjawadi,18.591420000000028,73.73895000000005,Portico - Sayaji,18.599267775472452,73.75493532260735,Indian Restaurant
1441,Hinjawadi,18.591420000000028,73.73895000000005,121 Kitchen : Bar,18.593893849415267,73.76360660453777,Indian Restaurant
1442,Hinjawadi,18.591420000000028,73.73895000000005,Cafe Coffee Day,18.590902588918713,73.74721396209324,Café
1443,Hinjawadi,18.591420000000028,73.73895000000005,Punjabi Rasoi,18.597058929091805,73.71957451733958,Indian Restaurant
1444,Hinjawadi,18.591420000000028,73.73895000000005,Subway,18.603248184156254,73.71608526387492,Sandwich Place
1445,Hinjawadi,18.591420000000028,73.73895000000005,Domino's Pizza,18.59705,73.7149,Pizza Place
1446,Hinjawadi,18.591420000000028,73.73895000000005,Saundarya Restaurant,18.591474511375576,73.75165224916849,Indian Restaurant
1447,Hinjawadi,18.591420000000028,73.73895000000005,SUBWAY,18.586529019757496,73.7366524654507,Sandwich Place
1448,Hinjawadi,18.591420000000028,73.73895000000005,E Square Xion Hinjewadi,18.59239341022894,73.74488449919531,Multiplex
1449,Hinjawadi,18.591420000000028,73.73895000000005,RushHrs,18.589897518554732,73.7383957161389,Fast Food Restaurant
1450,Hinjawadi,18.591420000000028,73.73895000000005,Chhatrapati Shivaji Sports Complex,18.575558598527564,73.76100540161133,Stadium
1451,Hinjawadi,18.591420000000028,73.73895000000005,Mast Kalandar,18.593904309744513,73.73478557216318,Vegetarian / Vegan Restaurant
1452,Hinjawadi,18.591420000000028,73.73895000000005,Wakad Bridge Tapri,18.591829679051905,73.75694990158081,Tea Room
1453,Hinjawadi,18.591420000000028,73.73895000000005,Citrus Cafe,18.585750903381978,73.73427435048873,Café
1454,Hinjawadi,18.591420000000028,73.73895000000005,Cafe Coffee Day,18.604069498485195,73.75309781963126,Café
1455,Hinjawadi,18.591420000000028,73.73895000000005,Joshi Wadewale,18.610862952332262,73.74987316333802,Fast Food Restaurant
1456,Hinjawadi,18.591420000000028,73.73895000000005,Ranjaai Garden,18.593470456931968,73.75633183462378,Indian Restaurant
1457,Hinjawadi,18.591420000000028,73.73895000000005,Sarovar,18.582646266961657,73.76105613429112,Diner
1458,Hinjawadi,18.591420000000028,73.73895000000005,Kalyan Bhel,18.58691494713824,73.73623298215799,Chaat Place
1459,Hinjawadi,18.591420000000028,73.73895000000005,Eatsome,18.586628067465295,73.73675589955296,Fast Food Restaurant
1460,Hinjawadi,18.591420000000028,73.73895000000005,Shree Mhatoba Snacks Center,18.586442633317382,73.73656627032491,Food Truck
1461,Hinjawadi,18.591420000000028,73.73895000000005,Holiday Inn,18.58088471470406,73.76051975858331,Hotel
1462,Hinjawadi,18.591420000000028,73.73895000000005,Domino's Pizza,18.597,73.715,Pizza Place
1463,Hinjawadi,18.591420000000028,73.73895000000005,Hotel Ginger Wakad,18.60461,73.75668,Hotel
1464,Hinjawadi,18.591420000000028,73.73895000000005,Madhuban Restaurant,18.59057847826184,73.7500869609428,Restaurant
1465,Hinjawadi,18.591420000000028,73.73895000000005,Balewadi Stadium,18.574745003725422,73.76100540161133,Stadium
1466,Hinjawadi,18.591420000000028,73.73895000000005,Absolute Barbeque's - AB's,18.59706,73.71883,BBQ Joint
1467,Hinjawadi,18.591420000000028,73.73895000000005,Amul Cafe,18.611414622262235,73.74958131612483,Ice Cream Shop
1468,Hinjawadi,18.591420000000028,73.73895000000005,Burger King,18.6162,73.746506,Fast Food Restaurant
1469,Hinjawadi,18.591420000000028,73.73895000000005,"indira college canteen, universe campus, wakad",18.61694475144775,73.74799542184822,Fast Food Restaurant
1470,Kalyani Nagar,18.546460000000025,73.90067000000005,The Flour Works,18.549672607616056,73.9009654570756,Breakfast Spot
1471,Kalyani Nagar,18.546460000000025,73.90067000000005,Classic Rock Coffee Co,18.548868508614838,73.90640149952664,Pub
1472,Kalyani Nagar,18.546460000000025,73.90067000000005,Farzi Cafe,18.54362468230375,73.90510705192936,Indian Chinese Restaurant
1473,Kalyani Nagar,18.546460000000025,73.90067000000005,Malaka Spice,18.537518673312757,73.89771858071614,Asian Restaurant
1474,Kalyani Nagar,18.546460000000025,73.90067000000005,High Spirits,18.539401171354097,73.9046561596058,Pub
1475,Kalyani Nagar,18.546460000000025,73.90067000000005,the French Window Patisserie,18.537709,73.89799,Bakery
1476,Kalyani Nagar,18.546460000000025,73.90067000000005,Natural Ice Cream,18.539104776696824,73.90020025378276,Ice Cream Shop
1477,Kalyani Nagar,18.546460000000025,73.90067000000005,Barbeque Nation,18.552487193869148,73.89954982678643,BBQ Joint
1478,Kalyani Nagar,18.546460000000025,73.90067000000005,Northern Frontier,18.553327914000413,73.8997229549811,Indian Restaurant
1479,Kalyani Nagar,18.546460000000025,73.90067000000005,Shisha Café,18.53911992928881,73.90487197388825,Jazz Club
1480,Kalyani Nagar,18.546460000000025,73.90067000000005,Naughty Angel Cafe,18.53655621774967,73.89966370382655,Café
1481,Kalyani Nagar,18.546460000000025,73.90067000000005,Zafran Exotica,18.5529258636839,73.89274513097905,Indian Restaurant
1482,Kalyani Nagar,18.546460000000025,73.90067000000005,Murphies,18.536631496404564,73.89867530193897,Bistro
1483,Kalyani Nagar,18.546460000000025,73.90067000000005,The Daily - All Day,18.533989,73.89964,Restaurant
1484,Kalyani Nagar,18.546460000000025,73.90067000000005,Modern Cakes,18.534794957177542,73.89767311937116,Bakery
1485,Kalyani Nagar,18.546460000000025,73.90067000000005,Hidden Place - The Hangout,18.539651495140603,73.88702296368126,Pub
1486,Kalyani Nagar,18.546460000000025,73.90067000000005,Boteco,18.534252233706862,73.89929724785704,Brazilian Restaurant
1487,Kalyani Nagar,18.546460000000025,73.90067000000005,Arthur's Theme,18.538699547035378,73.89872601372166,French Restaurant
1488,Kalyani Nagar,18.546460000000025,73.90067000000005,Kangan,18.53961573964729,73.90594842391587,Indian Restaurant
1489,Kalyani Nagar,18.546460000000025,73.90067000000005,Poona Golf Club,18.55324153518627,73.88899294913647,Golf Course
1490,Kalyani Nagar,18.546460000000025,73.90067000000005,The Bar Stock Exchange,18.53446645624323,73.89975061647455,Pub
1491,Kalyani Nagar,18.546460000000025,73.90067000000005,Hyatt Regency Pune,18.55990628207152,73.91197700383984,Hotel
1492,Kalyani Nagar,18.546460000000025,73.90067000000005,Pesto Pesto,18.53825300471828,73.90713564902727,Italian Restaurant
1493,Kalyani Nagar,18.546460000000025,73.90067000000005,Dario's Restaurant,18.537206767573423,73.88881333674352,Italian Restaurant
1494,Kalyani Nagar,18.546460000000025,73.90067000000005,Hard Rock Cafe Pune,18.538863,73.9127542,American Restaurant
1495,Kalyani Nagar,18.546460000000025,73.90067000000005,Savya Rasa,18.53887406264487,73.8865607199056,South Indian Restaurant
1496,Kalyani Nagar,18.546460000000025,73.90067000000005,La Pizzeria,18.539621085556846,73.88340065713508,Italian Restaurant
1497,Kalyani Nagar,18.546460000000025,73.90067000000005,Squisito,18.536394997196474,73.89719285787717,Italian Restaurant
1498,Kalyani Nagar,18.546460000000025,73.90067000000005,Effingut brewerkz,18.534008026974664,73.89860075975055,Brewery
1499,Kalyani Nagar,18.546460000000025,73.90067000000005,Starbucks,18.539341390980805,73.88660174742675,Coffee Shop
1500,Kalyani Nagar,18.546460000000025,73.90067000000005,Vivanta by Taj - Blue Diamond,18.538479258585582,73.88629047698636,Hotel
1501,Kalyani Nagar,18.546460000000025,73.90067000000005,Conrad Pune,18.535019901932454,73.88305602024062,Hotel
1502,Kalyani Nagar,18.546460000000025,73.90067000000005,Kiva,18.533949601126984,73.89868182469279,Lounge
1503,Kalyani Nagar,18.546460000000025,73.90067000000005,Osho Teerth Park,18.535932024959568,73.89086723327637,Park
1504,Kalyani Nagar,18.546460000000025,73.90067000000005,The Sassy Spoon,18.53403889386197,73.89880001773702,Restaurant
1505,Kalyani Nagar,18.546460000000025,73.90067000000005,Cafe Goa,18.561795,73.90721,Seafood Restaurant
1506,Kalyani Nagar,18.546460000000025,73.90067000000005,Godrej Nature's Basket,18.536674350609413,73.89722444026069,Organic Grocery
1507,Kalyani Nagar,18.546460000000025,73.90067000000005,O Hotel,18.540015365651918,73.88779209902417,Hotel
1508,Kalyani Nagar,18.546460000000025,73.90067000000005,The Yogi Tree,18.541224732843972,73.88771981420507,Indian Restaurant
1509,Kalyani Nagar,18.546460000000025,73.90067000000005,German Bakery,18.53960203749367,73.88768501825994,Bakery
1510,Kalyani Nagar,18.546460000000025,73.90067000000005,PVR bluO,18.56161425879978,73.91713313145287,Bowling Alley
1511,Kalyani Nagar,18.546460000000025,73.90067000000005,Sudama Bhel,18.558639721811623,73.89305245165166,Food Truck
1512,Kalyani Nagar,18.546460000000025,73.90067000000005,Chopsticks Spice Malabar,18.565244525751083,73.91311556130246,Southern / Soul Food Restaurant
1513,Kalyani Nagar,18.546460000000025,73.90067000000005,PVR Cinemas,18.562505625135998,73.91661263367239,Multiplex
1514,Kalyani Nagar,18.546460000000025,73.90067000000005,Sen5es,18.53303111691063,73.91035866996965,Café
1515,Kalyani Nagar,18.546460000000025,73.90067000000005,Phoenix Market City,18.561950715024775,73.91689538955688,Shopping Mall
1516,Kalyani Nagar,18.546460000000025,73.90067000000005,Burger Barn,18.533011243736798,73.89709119973229,Burger Joint
1517,Kalyani Nagar,18.546460000000025,73.90067000000005,Shizusan,18.56172188024092,73.91677481250974,Asian Restaurant
1518,Kalyani Nagar,18.546460000000025,73.90067000000005,Hotfut,18.535175786127176,73.92015406987305,Soccer Field
1519,Kalyani Nagar,18.546460000000025,73.90067000000005,Little Italy,18.53959814741138,73.88346389148616,Italian Restaurant
1520,Kalyani Nagar,18.546460000000025,73.90067000000005,Falahaar,18.565389884597835,73.91815801138378,Juice Bar
1521,Kalyani Nagar,18.546460000000025,73.90067000000005,Dorabjees,18.56834643694545,73.9074313307174,Department Store
1522,Kalyani Nagar,18.546460000000025,73.90067000000005,Picantos Mexican Grill,18.56542279944287,73.91097756239128,Mexican Restaurant
1523,Kalyani Nagar,18.546460000000025,73.90067000000005,Natural Ice Cream,18.567612332430592,73.91774758728404,Ice Cream Shop
1524,Kalyani Nagar,18.546460000000025,73.90067000000005,Hidden Place - The Crazy Frog,18.536545723812523,73.87539379659546,Pub
1525,Kalyani Nagar,18.546460000000025,73.90067000000005,Himalaya Momos,18.566084512943647,73.91082031493391,Dumpling Restaurant
1526,Kalyani Nagar,18.546460000000025,73.90067000000005,La Bouchee d'Or,18.53893142977607,73.87667715007233,Bakery
1527,Kalyani Nagar,18.546460000000025,73.90067000000005,"Incognito - Restaurant, Bar And Cafe",18.562864,73.91641,American Restaurant
1528,Kalyani Nagar,18.546460000000025,73.90067000000005,Perks 'N' Brews,18.567873223093553,73.91476633604545,Coffee Shop
1529,Kalyani Nagar,18.546460000000025,73.90067000000005,Osho Ashram,18.536454822063433,73.88805127031414,Yoga Studio
1530,Kalyani Nagar,18.546460000000025,73.90067000000005,Irani Cafe,18.56390459363436,73.915019181133,Café
1531,Kalyani Nagar,18.546460000000025,73.90067000000005,212 Cafe & Bar,18.56189312439181,73.91704901841942,Bistro
1532,Kalyani Nagar,18.546460000000025,73.90067000000005,Vohuman Cafe,18.53255479726013,73.87683391571045,Breakfast Spot
1533,Kalyani Nagar,18.546460000000025,73.90067000000005,Sambar,18.563567457826487,73.91793412525706,South Indian Restaurant
1534,Kalyani Nagar,18.546460000000025,73.90067000000005,Tanishq,18.54008985702351,73.8831882132427,Jewelry Store
1535,Kalyani Nagar,18.546460000000025,73.90067000000005,CHAI,18.532885392055114,73.89644933480012,Tea Room
1536,Kalyani Nagar,18.546460000000025,73.90067000000005,Suonmoi Chinese Restaurant,18.537519061853448,73.87984084727901,Chinese Restaurant
1537,Kalyani Nagar,18.546460000000025,73.90067000000005,Largo Pizzeria,18.566286913630677,73.91985042662145,Pizza Place
1538,Kalyani Nagar,18.546460000000025,73.90067000000005,Boat Club,18.541582735239178,73.88025474503291,Bar
1539,Kalyani Nagar,18.546460000000025,73.90067000000005,Independence Brewing Company,18.530886611341845,73.91361613014034,Brewery
1540,Kalyani Nagar,18.546460000000025,73.90067000000005,95 Pasta N Pizza,18.56100926467741,73.92003135571278,Italian Restaurant
